;Name;Overview;Platform;Year_of_Release;Genre;Publisher;Global_players;Critic_Score;User_Score;Developer;alcohol_reference;animated_blood;blood;blood_and_gore;cartoon_violence;crude_humor;drug_reference;fantasy_violence;intense_violence;language;lyrics;mature_humor;mild_blood;mild_cartoon_violence;mild_fantasy_violence;mild_language;mild_lyrics;mild_suggestive_themes;mild_violence;no_descriptors;nudity;partial_nudity;sexual_content;sexual_themes;simulated_gambling;strong_janguage;strong_sexual_content;suggestive_themes;use_of_alcohol;use_of_drugs_and_alcohol;violence;esrb_rating
537;Fairy Fencer F: Advent Dark Force;14 feb 2017 — Buy Fairy Fencer F: Advent Dark Force Deluxe Bundle | デラックスエディション | 豪華組合包 · 1. In the three stories to play. friends become foes.;PS4;2015.0;Role-Playing;Idea Factory International;0.07;71.0;6.2;Compile Heart;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
538;Romance of the Three Kingdoms XI;"16 ene 2018 — ""Romance of the Three Kingdoms 11 with Power Up Kit"" is an expanded version of ""Romance of the Three Kingdoms 11."" which was released in";PS2;2007.0;Strategy;Tecmo Koei;0.07;69.0;8.4;Koei;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ET
539;Circus Maximus: Chariot Wars;Circus Maximus: Chariot Wars (also simply called Circus Maximus) is a 2002 video game set in Ancient Rome featuring chariot racing.;XB;2002.0;Racing;THQ;0.07;67.0;5.0;Kodiak Interactive;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
540;Crimson Sea 2;Crimson Sea was followed by its sequel. Crimson Sea 2. which was released exclusively for the PlayStation 2 in North America on March 30. 2004. in Japan on;PS2;2004.0;Action;Tecmo Koei;0.07;75.0;8.3;Koei;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;M
541;The Sims 2: Seasons;Seasons — The Sims 2: Seasons is the fifth expansion pack for The Sims 2. It was developed by Maxis Redwood Shores and released in North America on March 1.;PC;2007.0;Simulation;Electronic Arts;0.07;78.0;7.3;Maxis;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;M
542;Lifeline;Lifeline ha dedicado su vida a ayudar a la gente necesitada. Se unió a los Apex Games para financiar el Cuerpo de Paz Fronterizo con sus ganancias.;PS2;2003.0;Adventure;Sony Computer Entertainment;0.07;61.0;7.7;SCEJ;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;T
543;N+;N+. Microsoft Studios • Acción y aventura • Plataformas. NO ESTÁ DISPONIBLE POR SEPARADO. CANJEAR UN CÓDIGO. TODOS +10. Apropiado hasta 10 años.;DS;2007.0;Platform;Atari;0.07;82.0;7.4;Metanet Software Inc.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ET
544;The Guided Fate Paradox;"The Guided Fate Paradox is a roguelike role-playing video game developed and published by Nippon Ichi Software for the PlayStation 3.
 Publisher(s): NIS America
 Release: JP: January 24. 2013; ‎EU‎: October 28.";PS3;2013.0;Role-Playing;Nippon Ichi Software;0.07;74.0;7.8;Nippon Ichi Software;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;T
545;Full Spectrum Warrior: Ten Hammers;Sequel to the critically acclaimed. squad-based/real-time tactical combat game. Full Spectrum Warrior: Ten Hammers delivers the most authentic and realistic;PS2;2006.0;Strategy;THQ;0.07;71.0;8.0;Pandemic Studios;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
546;Age of Empires III: The Asian Dynasties;La historia se centra principalmente en Jian Huang. un capitán Ming que soñaba con ver el mundo exterior. y su socio. Lao Chen. un marinero robusto y poderoso.;PC;2007.0;Strategy;Microsoft Game Studios;0.06;81.0;8.5;Big Huge Games;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
547;Gradius Collection;Gradius Collection (conocido como Gradius Portable en Japón) es un recopilatorio de 5 juegos de la saga Gradius. lanzada para la PSP en 2006.;PSP;2006.0;Shooter;Konami Digital Entertainment;0.06;76.0;8.5;M2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;T
548;Crimson Gem Saga;Crimson Gem Saga is a role-playing video game developed for the PlayStation Portable and iOS. It was developed by South Korean studio IRONNOS and published;PSP;2008.0;Role-Playing;Sega;0.06;78.0;7.5;IronNos Co.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;T
549;Assetto Corsa;ASSETTO CORSA has been developed at the KUNOS Simulazioni R&D office. located just inside the international racing circuit of Vallelunga. allowing the team to;PS4;2016.0;Racing;505 Games;0.06;73.0;6.2;Kunos Simulazioni;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
550;Nights of Azure;The world was once ruled by the Nightlord. In that world lived a Saint. destined to become a sacrifice to the Nightlord. and a Holy Knight. with the power to;PS4;2015.0;Action;Tecmo Koei;0.06;67.0;7.6;Gust;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;T
551;Age of Empires Online;"2 jul 2014 — Age of the Empires Online sigue siendo fiel a las raíces de la saga. pero centrandose en esta ocasión en el modo competitivo online.
 Rating: 8/10 · ‎1 voto";PC;2011.0;Strategy;Microsoft Game Studios;0.06;70.0;5.6;Gas Powered Games;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;M
552;Earth Defense Force 2017 Portable;8 ene 2013 — Summary: The completely remastered Earth Defense Force 2017 Portable features seven new levels and the fan favorite Pale Wing. which allows;PSV;2012.0;Action;D3Publisher;0.06;68.0;7.9;Sandlot;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
553;Atelier Iris 2: The Azoth Of Destiny;Atelier Iris 2: The Azoth of Destiny. released in Japan as Atelier Iris: Eternal Mana 2. is a role-playing video game developed by Japanese developer Gust;PS2;2005.0;Role-Playing;Tecmo Koei;0.06;68.0;7.8;Gust;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;T
554;Earth Defense Force 4.1: The Shadow of New Despair;18 jul 2016 — It's a fight for the future of the planet between the Ravagers. a merciless swarm of alien invaders. and the Earth Defense Force (EDF) in this;PS4;2015.0;Shooter;Xseed Games;0.06;64.0;7.9;Sandlot;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
555;Call of Cthulhu: Dark Corners of the Earth;Call of Cthulhu: Dark Corners of the Earth is a first-person horror game that combines intense action and adventure elements. You will draw upon your skills;XB;2005.0;Adventure;Take-Two Interactive;0.06;77.0;8.1;Headfirst Productions;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;M
556;Titan Quest;31 ago 2016 — For its 10 year anniversary. Titan Quest will shine in new splendour. This Anniversary Edition combines both Titan Quest and Titan Quest;PC;2006.0;Role-Playing;THQ;0.06;77.0;8.1;Iron Lore Entertainment;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;T
557;Death Jr. II: Root of Evil;Death Jr. II: Root of Evil es un videojuego perteneciente al género de acción y aventuras desarrollado por la empresa Backbone Entertainment en el año 2008.;PSP;2006.0;Platform;Konami Digital Entertainment;0.05;68.0;7.3;Backbone Entertainment;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
558;Ferrari F355 Challenge;Ferrari F355 Challenge es un juego de carreras basado en el automóvil de carreras y el evento reales de Ferrari. Fue desarrollado por la división AM2 de;PS2;2002.0;Racing;Sony Computer Entertainment;0.05;70.0;4.4;Sega AM2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
559;Metroid Prime: Federation Force;Metroid Prime: Federation Force se juega de manera similar a Metroid Prime: Hunters. que se enfocaba principalmente en las mecánicas de disparo de la serie;3DS;2016.0;Action;Nintendo;0.05;64.0;5.1;Next Level Games;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;M
560;Crime Life: Gang Wars;Crime Life: Gang Wars es un videojuego publicado por Konami para PC. PlayStation 2 y Xbox. El juego es una simulación ficcional de las guerras de bandas en;XB;2005.0;Action;Konami Digital Entertainment;0.05;30.0;3.4;Hothouse Creations;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
561;Fatal Frame II: Crimson Butterfly Director's Cut;Fatal Frame II: Crimson Butterfly Director's Cut was released for the Xbox in 2004. The director's cut added in several updates. including a first-person;XB;2004.0;Action;Microsoft Game Studios;0.05;84.0;8.3;Tecmo;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;M
562;B-Boy;La palabra b-boy o b-boying es una cultura urbana. que comenzó a finales del año 1969 en el Bronx. es hip hop. ya que el hip hop engloba el B-boying. el MC.;PSP;2006.0;Misc;Sony Computer Entertainment;0.05;50.0;7.8;FreeStyleGames;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;T
563;Far Cry;Far Cry es una serie de videojuegos de acción en primera persona creada por · La historia se centra en Jack Carver. un soldado retirado de las fuerzas especiales;PC;2004.0;Shooter;Ubisoft;0.05;89.0;8.1;Crytek;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;M
564;Ride 2;¡Descubre. transforma y prueba las motocicletas más rápidas e icónicas en el garaje digital más grande del mundo! Más de 170 motocicletas. modelos nuevos y categorías como las legendarias de dos pistones para los verdaderos seguidores. las supermotard con sus físicas específicas y las Café Racer con su estilo retro. ¡Hazte con todas! Viaja por todo el mundo en una secuencia de eventos extraordinaria e inolvidable: circuitos de gran premio. pistas de campo y de ciudad. Más de 30 circuitos. entre ellos el legendario Nürburgring Nordschleife.;PS4;2016.0;Racing;Milestone S.r.l;0.05;71.0;8.0;Milestone S.r.l;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;T
565;Root Letter;7 jul 2017 — Root Letter Features:;PSV;2016.0;Adventure;PQube;0.05;78.0;7.8;Kadokawa;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;M
566;Art of Fighting Anthology;La saga de 'Art of Fighting' será recordada por estos y otros muchos elementos. y ya puede ser jugada de principio a fin en PS4 a través de la;PS2;2006.0;Fighting;Crave Entertainment;0.04;60.0;7.0;SNK Playmore;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;T
567;Rogue Trooper;Rogue es un soldado de infantería genético (un soldado de élite creado y modificado genéticamente. de piel azul) a la búsqueda del General traidor de sus tres;PS2;2006.0;Shooter;Eidos Interactive;0.04;71.0;8.2;Rebellion;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;T
568;City Life: World Edition;City Life: World Edition · Plataforma PC 7 · Género Estrategia. Gestión · Lanzamiento 01/12/2006 · Desarrollador Monte Cristo · Texto Español · Voces Español · Editor;PC;2007.0;Simulation;Monte Christo Multimedia;0.04;75.0;8.2;Monte Cristo Multimedia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
569;Praetorians;"Praetorians es un juego de estrategia en tiempo real 3D desarrollado por Pyro Studios. basado en las campañas de Julio César.
 Controles: Mouse y teclado
 Modos de juego: Un jugador. ‎multijugador‎
 Plataforma(s): PC
 ‎Introducción · ‎Civilizaciones · ‎Los romanos · ‎Los egipcios";PC;2003.0;Strategy;Eidos Interactive;0.04;78.0;8.2;Pyro Studios;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;T
570;Metal Slug XX;Metal Slug XX (メタルスラッグ XX o Metal Slug Double X ) es una modificación mejorada de Metal Slug 7. publicado en diciembre de 2009 para la Playstation;PSP;2009.0;Shooter;DHM Interactive;0.04;67.0;6.1;SNK Playmore;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;T
571;Echo Night Beyond;Echo Night: Beyond. conocido en Japón como Nebula: Echo Night (エコー ナイト Nebyura Eko Naito) Es un videojuego perteneciente al género de horror de;PS2;2004.0;Adventure;Indie Games;0.04;60.0;8.8;From Software;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;M
572;C.O.R.E.;15 abr 2021 — Core es un multiverso de juegos gratuitos y mundos que explorar diseñados por una comunidad global de desarrolladores. Juega a miles de;DS;2009.0;Shooter;Graffiti;0.04;44.0;6.9;NoWay Studio;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;T
573;Fatal Fury: Battle Archives Volume 1;8 sept 2008 — SNK continua con sus recopilatorios en PlayStation 2. llegándonos en esta ocasión el Fatal Futy: Battle Archives vol.1. un DVD lanzado en;PS2;2006.0;Fighting;Ignition Entertainment;0.04;68.0;8.3;SNK Playmore;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ET
574;Painkiller: Hell Wars;Battle Out of Hell — In 2006 the game was ported by People Can Fly to the Xbox as Painkiller: Hell Wars. While not a straight port. it is actually a mix of;XB;2006.0;Shooter;DreamCatcher Interactive;0.04;68.0;7.4;People Can Fly;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
575;Planescape: Torment;11 abr 2017 — Discover an incredibly rich story and a unique setting unlike anything else in fantasy. Defeat strange and alien creatures. engage in rich;PC;1998.0;Role-Playing;Interplay;0.03;91.0;9.2;Black Isle Studios;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;T
576;Crimson Tears;Crimson Tears is a cel-shaded 2004 sci-fi beat 'em up game developed by DreamFactory and co-produced by Capcom and Spike for the PlayStation 2.;PS2;2004.0;Role-Playing;Capcom;0.03;62.0;7.8;DreamFactory;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;M
577;Battle Assault 3 featuring Gundam Seed;Battle Assault 3 Featuring Gundam SEED — Battle Assault 3 is the fifth game in the series. It was released on the PlayStation 2. four months after the;PS2;2004.0;Action;Namco Bandai Games;0.03;48.0;8.7;Natsume;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
578;Prison Architect;"Only the world's most ruthless Warden can contain the world's most ruthless inmates. Design and develop your personalized penitentiary in Prison Architect.
 Publisher: Paradox Interactive
 Released: Oct 6. 2015
 USD 7.49";PS4;2016.0;Action;Introversion Software;0.03;80.0;8.0;Introversion;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;M
579;The Legend of Heroes III: Song of the Ocean;The Legend of Heroes III: Song of the Ocean. known in Japan as The Legend of Heroes V: Umi no Oriuta. is a role-playing video game developed by Nihon Falcom;PSP;2006.0;Role-Playing;Namco Bandai Games;0.03;58.0;6.1;Microvision;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;M
580;Neverwinter Nights;The original Neverwinter Nights campaign: Find yourself at the center of intrigue. betrayal. and dark magic in Neverwinter Nights. Journey through dangerous;PC;2002.0;Role-Playing;Atari;0.03;91.0;8.2;BioWare;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;M
581;Homeworld 2;The Homeworld Remastered Collection introduces Relic's acclaimed space strategy games Homeworld and Homeworld 2 to modern players and operating systems using;PC;2003.0;Strategy;Vivendi Games;0.03;83.0;8.3;Relic;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;T
582;Braid;10 abr 2009 — Braid es un juego de rompecabezas con toques plataformeros. presentado con un estilo pictórico. donde puedes manipular el flujo del tiempo;PC;2009.0;Platform;Number None;0.03;90.0;8.6;Number None Inc.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ET
583;Battlefield Vietnam;En Battlefield Vietnam. los jugadores elegían entre una variedad de personajes de diferentes clases de soldados. El juego introdujo nuevos escenarios de;PC;2004.0;Shooter;Electronic Arts;0.03;84.0;7.5;Digital Illusions;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;M
584;Jet Grind Radio;"Jet Set Radio (Jet Grind Radio en Estados Unidos). es un juego de Patinaje urbano y grafiti callejero creado por Sega para Dreamcast.
 Modos de juego: Un jugador
 Distribuidora(s): Sega
 Formato(s): CD; ‎Descarga digital‎
 Plataforma(s): Dreamcast. ‎Game Boy Advance‎.";GBA;2003.0;Action;Sega;0.03;74.0;9.3;Vicarious Visions;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;T
585;Cold War;La Edición Estándar incluye: - Call of Duty®: Black Ops Cold War del lote Multigeneración -- Incluye la versión del juego para Xbox One;XB;2005.0;Shooter;DreamCatcher Interactive;0.02;60.0;8.0;Mindware Studios;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;M
586;Worms;No Encontramos Descripcciones;PS3;2009.0;Strategy;Sony Computer Entertainment;0.02;76.0;6.9;Team 17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ET
587;Inkheart;"Corazón de tinta (en inglés. Inkheart). es una película inglesa del año 2008 basada en el libro homónimo escrito por Cornelia Funke.
 Protagonistas: Brendan Fraser; ‎Sienna Guillory‎;";DS;2009.0;Adventure;DreamCatcher Interactive;0.02;39.0;2.2;Dreamcatcher;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
588;Mage Knight: Destiny's Soldier;"Mage Knight: Destiny's Soldier is a turn-based strategy video game for the Nintendo DS system based on the Wizkids Mage Knight tabletop game.
 Publisher(s): Namco Bandai Games
 Genre(s): Turn-based strategy
 Mode(s): Single-player
 Platform(s): Nintendo DS";DS;2006.0;Strategy;Namco Bandai Games;0.02;59.0;7.1;Big Blue Bubble Inc.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;T
589;Anima - Gate of Memories;Anima: Gate of Memories is a third-person action RPG that tells the story of two beings bound by an unwilling pact. an ancient monster and a girl who lost;PS4;2016.0;Action;Avanquest;0.02;52.0;7.9;Edge Entertainment;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;M
590;Phoenix Wright: Ace Attorney Trilogy;The classic courtroom adventure series that has sold over 6.7 million copies worldwide is finally here. Become Phoenix Wright and experience the thrill of;3DS;2014.0;Adventure;Capcom;0.02;81.0;9.0;NATSUME ATARI Inc.;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;T
